1660581960000,24186.0,24190.0,24186.0,24190.0,82.246
1660581975000,24190.0,24190.0,24190.0,24190.0,48.38
1660581990000,24190.0,24190.0,24190.0,24190.0,135.464
1660582005000,24190.0,24190.0,24190.0,24190.0,36.285
1660582020000,24190.0,24203.0,24190.0,24203.0,60.504
1660582035000,24203.0,24203.0,24202.0,24202.0,29.0436
1660582050000,24202.0,24204.0,24202.0,24202.0,67.7685
1660582065000,24202.0,24202.0,24199.0,24201.0,31.4625
1660582080000,24201.0,24206.0,24201.0,24206.0,62.9226
1660582095000,24206.0,24209.0,24206.0,24208.0,50.8326
1660582110000,24208.0,24209.0,24204.0,24204.0,79.8878
1660582125000,24204.0,24204.0,24200.0,24203.0,31.4639
1660582140000,24203.0,24203.0,24144.0,24200.0,1473859.5424
1660582155000,24200.0,24201.0,24200.0,24201.0,0.0
1660582170000,24201.0,24203.0,24201.0,24203.0,145.2126
1660582185000,24203.0,24203.0,24190.0,24190.0,15341.1126
1660582200000,24190.0,24193.0,24190.0,24193.0,87.084
1660582215000,24193.0,24194.0,24190.0,24194.0,55.6378
1660582230000,24194.0,24194.0,24194.0,24194.0,53.2268
1660582245000,24194.0,24196.0,24194.0,24196.0,53.2268
1660582260000,24196.0,24201.0,24196.0,24199.0,38.7182
1660582275000,24199.0,24202.0,24199.0,24202.0,72.5976
1660582290000,24202.0,24202.0,24202.0,24202.0,48.404
1660582305000,24202.0,24202.0,24202.0,24202.0,166.9938
1660582320000,24202.0,24204.0,24202.0,24204.0,89.5544
1660582335000,24204.0,24204.0,24204.0,24204.0,2483.3304
1660582350000,24204.0,24204.0,24204.0,24204.0,33.8856
1660582365000,24204.0,24204.0,24200.0,24200.0,5796.6196
1660582380000,24200.0,24200.0,24200.0,24200.0,0.0
1660582395000,24200.0,24200.0,24195.0,24195.0,152.4573
1660582410000,24195.0,24199.0,24195.0,24199.0,2.4199
1660582425000,24199.0,24199.0,24199.0,24199.0,108.8955
1660582440000,24199.0,24204.0,24199.0,24204.0,2.4199
1660582455000,24204.0,24204.0,24204.0,24204.0,111.3384
1660582470000,24204.0,24204.0,24204.0,24204.0,0.0
1660582485000,24204.0,24204.0,24204.0,24204.0,82.2936
1660582500000,24204.0,24204.0,24204.0,24204.0,4.8408
1660582515000,24204.0,24222.0,24204.0,24222.0,8524.8678
1660582530000,24222.0,24233.0,24222.0,24233.0,4.8446
1660582545000,24233.0,24235.0,24233.0,24235.0,77.5496
1660582560000,24235.0,24252.0,24235.0,24247.0,55473.4777
1660582575000,24247.0,24250.0,24240.0,24247.0,128.5008
1660582590000,24247.0,24247.0,24245.0,24245.0,67.8916
1660582605000,24245.0,24245.0,24237.0,24244.0,7032.5736
1660582620000,24244.0,24255.0,24244.0,24255.0,5288.898
1660582635000,24255.0,24259.0,24251.0,24259.0,3698.8341
1660582650000,24259.0,24266.0,24259.0,24266.0,3566.7031
1660582665000,24266.0,24266.0,24258.0,24258.0,48315.1047
1660582680000,24258.0,24261.0,24258.0,24261.0,955.8834
1660582695000,24261.0,24264.0,24259.0,24259.0,92.1933
1660582710000,24259.0,24269.0,24259.0,24267.0,0.0
1660582725000,24267.0,24269.0,24267.0,24269.0,75.2335
1660582740000,24269.0,24269.0,24261.0,24262.0,2179.0506
1660582755000,24262.0,24264.0,24262.0,24262.0,70.3656
1660582770000,24262.0,24268.0,24262.0,24265.0,283.9284
1660582785000,24265.0,24265.0,24262.0,24263.0,114.0408
1660582800000,24263.0,24267.0,24263.0,24263.0,58.2362
1660582815000,24263.0,24263.0,24255.0,24258.0,2217.4152
1660582830000,24258.0,24258.0,24252.0,24253.0,150.3919
1660582845000,24253.0,24259.0,24253.0,24259.0,2.4253
1660582860000,24259.0,24262.0,24259.0,24262.0,133.4302
1660582875000,24262.0,24277.0,24262.0,24272.0,5353.3146
1660582890000,24272.0,24275.0,24272.0,24274.0,72.8163
1660582905000,24274.0,24276.0,24274.0,24276.0,82.535
1660582920000,24276.0,24276.0,24264.0,24264.0,2648.0736
1660582935000,24264.0,24264.0,24248.0,24248.0,97.0486
1660582950000,24248.0,24251.0,24237.0,24239.0,24985.4601
1660582965000,24239.0,24246.0,24239.0,24243.0,60.6075
1660582980000,24243.0,24243.0,24242.0,24242.0,2487.2306
1660582995000,24242.0,24242.0,24226.0,24226.0,3807.9099
1660583010000,24226.0,24227.0,24225.0,24226.0,2.4226
1660583025000,24226.0,24233.0,24225.0,24229.0,164.7675
1660583040000,24229.0,24234.0,24229.0,24234.0,4.8462
1660583055000,24234.0,24243.0,24234.0,24242.0,145.4337
1660583070000,24242.0,24243.0,24241.0,24242.0,0.0
1660583085000,24242.0,24242.0,24234.0,24234.0,252.0794
1660583100000,24234.0,24239.0,24234.0,24239.0,96.9556
1660583115000,24239.0,24242.0,24239.0,24242.0,38.7824
1660583130000,24242.0,24243.0,24242.0,24243.0,5362.5516
